"job_id","company_id","title","location","applies","original_listed_time","remote_allowed","views","application_type","expiry","closed_time","formatted_experience_level","listed_time","sponsored","scraped","salary","duration_days","district","region"
3757489747,79657,"Senior Cost Manager","United States",8,2023-11-03 22:20:00,TRUE,41,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699056162,122400,29.9768518518519,"All","All"
3757489734,2973906,"Structural Designer","Newport News, VA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699090899,65700,29.9768518518519,"Philadelphia","Northeast"
3757489699,2973906,"Java Full-Stack Developer","Gaithersburg, MD",9,2023-10-24 04:00:00,FALSE,38,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699090822,109500,40.7407407407407,"Philadelphia","Northeast"
3757489674,77006575,"NBD Platform Manager - Industrial Filtration","Buffalo, NY",0,2023-11-03 22:20:00,FALSE,1,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699056459,92500,29.9768518518519,"New York","Northeast"
3757489658,23326,"Critical Infrastructure Protection Analyst","Orlando, FL",0,2023-11-03 00:06:40,FALSE,3,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,TRUE,1699053544,85600.56,30.9027777777778,"Atlanta","South"
3757489508,2836503,"Customer Success Manager- Remote","New York, NY",212,2023-10-29 22:53:20,TRUE,593,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699064315,110000,34.9537037037037,"New York","Northeast"
3757489462,1471368,"Local Operations Manager","Park City, UT",0,2023-11-03 00:06:40,FALSE,5,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,TRUE,1699081715,55000,30.9027777777778,"San Francisco","West"
3757489412,45975,"Associate Vice Provost Research Policy and Integrity at Stanford University","Palo Alto, CA",0,2023-11-03 22:20:00,FALSE,39,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Executive",2023-11-03 22:20:00,FALSE,1699063347,329550,29.9768518518519,"San Francisco","West"
3757489385,363277,"Chief Financial Officer","Kingston, NY",3,2023-11-03 22:20:00,FALSE,7,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699085569,130000,29.9768518518519,"New York","Northeast"
3757489366,45975,"Executive Assistant to the Dean Stanford School of Medicine","Palo Alto, CA",0,2023-11-03 22:20:00,FALSE,2,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699045511,103500,29.9768518518519,"San Francisco","West"
3757489359,2240218,"Senior C# Desktop Software Engineer","Austin, TX",0,2023-11-03 22:20:00,FALSE,0,"SimpleOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699045511,135000,29.9768518518519,"Dallas","South"
3757489340,57487,"Financial Director (Healthcare)","Missoula, MT",2,2023-11-03 22:20:00,FALSE,14,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699071440,150000,29.9768518518519,"Minneapolis","Midwest"
3757489336,3706049,"Registered Nurse - RN - Med-Surg/Oncology","Bryan, TX",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699046252,50704,29.9768518518519,"Dallas","South"
3757489331,3706049,"Registered Nurse - RN - State Psych Hospital","Kerrville, TX",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,TRUE,1699065425,61601.5,29.9768518518519,"Dallas","South"
3757489310,3706049,"Registered Nursing- RN - LTAC","Kansas City, KS",0,2023-11-03 22:20:00,FALSE,3,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,TRUE,1699132980,25200,29.9768518518519,"Kansas City","Midwest"
3757489308,3706049,"Registered Nurse - Cath Lab - Hospital","Mission Viejo, CA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,TRUE,1699089324,43824,29.9768518518519,"San Francisco","West"
3757489299,3706049,"Registered Nurse - RN - Supervisor","Hamden, CT",0,2023-11-03 22:20:00,FALSE,1,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699057420,28200,29.9768518518519,"Boston","Northeast"
3757489280,79383535,"Senior Accountant","Keene, NH",1,2023-11-03 22:20:00,FALSE,4,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699047700,95000,29.9768518518519,"Boston","Northeast"
3757489255,126501,"Director, Accounting & Finance","Dallas, TX",0,2023-11-03 22:20:00,FALSE,0,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Director",2023-11-03 22:20:00,FALSE,1699045807,150000,29.9768518518519,"Dallas","South"
3757489208,3706049,"Registered Nursing- RN - Skilled Nursing Facility","Woodinville, WA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699050878,27600,29.9768518518519,"San Francisco","West"
3757489151,1418841,"Associate Systems Operations Analyst, Process and Infrastructure","United States",63,2023-11-03 22:20:00,TRUE,448,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699137424,111900,29.9768518518519,"All","All"
3757489148,1418841,"GitHub Enterprise Business Lead","United States",4,2023-11-03 22:20:00,TRUE,77,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699073964,185280,29.9768518518519,"All","All"
3757489147,1418841,"Software Engineer III","United States",456,2023-11-03 22:20:00,TRUE,2058,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699138552,165600,29.9768518518519,"All","All"
3757489135,64272643,"Commercial Insurance Underwriting Assistant","New York, United States",0,2023-11-03 22:20:00,TRUE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,FALSE,1699045511,52500,29.9768518518519,"New York","Northeast"
3757489090,1215629,"Tax Professional: Associates-Senior Manager","Greenwich, CT",1,2023-11-03 19:33:20,FALSE,4,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 19:33:20,TRUE,1699058681,137500,30.0925925925926,"Boston","Northeast"
3757488906,80325,"Data Specialist","New York, NY",17,2023-11-03 22:20:00,FALSE,63,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,FALSE,1699073669,65000,29.9768518518519,"New York","Northeast"
3757488894,2973906,"Field Engineer","Pascagoula, MS",1,2023-11-03 22:20:00,FALSE,6,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699071587,76650,29.9768518518519,"Atlanta","South"
3757488878,2973906,"FHA Quality Analyst","Indianapolis, IN",0,2023-11-03 22:20:00,FALSE,1,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699055857,55662.5,29.9768518518519,"Chicago","Midwest"
3757488818,5750,"Client Relationship Manager","Waldwick, NJ",10,2023-11-03 00:06:40,FALSE,52,"SimpleOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699132230,90000,30.9027777777778,"New York","Northeast"
3757488817,5750,"Improvement Engineer","Houston, TX",5,2023-11-03 00:06:40,FALSE,13,"SimpleOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,TRUE,1699053169,110000,30.9027777777778,"Dallas","South"
3757488788,10599076,"Senior Accountant","Wayne, PA",1,2023-11-03 22:20:00,FALSE,6,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,TRUE,1699138776,82500,29.9768518518519,"Philadelphia","Northeast"
3757488740,5926,"Executive Assistant","Lincoln, NE",1,2023-11-03 00:06:40,FALSE,13,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699062607,55000,30.9027777777778,"Kansas City","Midwest"
3757488726,21542,"Senior Technical Leader - Biosolids (California)","Irvine, CA",1,2023-11-03 22:20:00,TRUE,11,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699053095,151000,29.9768518518519,"San Francisco","West"
3757488482,3706049,"REGISTERED NURSE (RN) INTERIM UNIT MANAGER - LONG TERM CARE","Waterville, ME",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699074194,30000,29.9768518518519,"Boston","Northeast"
3757488481,3706049,"Registered Nurse - RN - Skilled Nursing Facility","Livermore, CA",0,2023-11-03 22:20:00,FALSE,1,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699050210,71232,29.9768518518519,"San Francisco","West"
3757488478,3706049,"Registered Nurse - Cath Lab - Hospital","Laguna Beach, CA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699050804,43824,29.9768518518519,"San Francisco","West"
3757488477,3706049,"Registered Nurse - RN - State Psych Hospital","Kerrville, TX",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699083491,61602.5,29.9768518518519,"Dallas","South"
3757488474,3706049,"Registered Nursing- RN - Skilled Nursing Facility","Easton, PA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699083417,24600,29.9768518518519,"Philadelphia","Northeast"
3757488473,3706049,"Registered Nurse - RN - Med-Surg Ortho","Osage Beach, MO",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699059794,51777.5,29.9768518518519,"Saint Louis","Midwest"
3757488355,1215629,"Tax Professional: Associates-Senior Manager (Family Office Firm)","Stamford, CT",0,2023-11-03 22:20:00,FALSE,3,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699052874,117750,29.9768518518519,"Boston","Northeast"
3757488307,10688698,"Fleet Service Manager","Fontana, CA",4,2023-11-03 00:06:40,FALSE,18,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699073153,97500,30.9027777777778,"San Francisco","West"
3757488227,777243,"Senior Accountant","Miami, FL",2,2023-11-03 19:33:20,FALSE,11,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699053693,130000,30.0925925925926,"Atlanta","South"
3757488197,2437570,"Product Designer","United States",297,2023-11-03 19:33:20,TRUE,755,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 19:33:20,FALSE,1699063421,112500,30.0925925925926,"All","All"
3757488171,86694680,"Product Owner","Chicago, IL",13,2023-11-03 19:33:20,FALSE,69,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699060682,143000,30.0925925925926,"Chicago","Midwest"
3757488146,1253671,"Enterprise Sales Manager","Texas, United States",4,2023-11-03 00:06:40,FALSE,18,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699071366,274000,30.9027777777778,"Dallas","South"
3757488122,79570619,"Patient Representative","Aventura, FL",4,2023-11-03 19:33:20,FALSE,21,"ComplexOnsiteApply",2024-05-01 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 19:33:20,TRUE,1699073817,45000,180.092592592593,"Atlanta","South"
3757488008,982614,"Financial Damages Consultant","Emeryville, CA",1,2023-11-03 19:33:20,FALSE,7,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 19:33:20,FALSE,1699073891,115000,30.0925925925926,"San Francisco","West"
3757487935,133340,"Legal Assistant","West Palm Beach, FL",8,2023-11-03 22:20:00,FALSE,22,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,TRUE,1699134335,70000,29.9768518518519,"Atlanta","South"
3757487927,1471368,"Local Operations Manager of Vacation Rentals","Wisconsin Dells, WI",0,2023-11-03 00:06:40,FALSE,1,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699053693,49000,30.9027777777778,"Chicago","Midwest"
3757487923,1215629,"Project Accountant","New York, NY",4,2023-11-03 22:20:00,FALSE,17,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699056532,95000,29.9768518518519,"New York","Northeast"
3757487781,98424947,"Water Treatment Project Manager","Nashville, TN",6,2023-11-03 22:20:00,FALSE,43,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699133355,120000,29.9768518518519,"Atlanta","South"
3757487766,3706049,"Registered Nursing- RN - Long Term Care/Skilled Nursing Facility","Bloomfield, NM",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699061941,24000,29.9768518518519,"Kansas City","Midwest"
3757487761,3706049,"Registered Nurse - ICU - Hospital","Laguna Beach, CA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699065573,41280,29.9768518518519,"San Francisco","West"
3757487722,1215629,"Accountant","New York City Metropolitan Area",0,2023-11-03 22:20:00,FALSE,7,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699051173,137500,29.9768518518519,"New York","Northeast"
3757487719,3706049,"Registered Nursing- RN - Skilled Nursing Facility","Sinking Spring, PA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699082602,24600,29.9768518518519,"Philadelphia","Northeast"
3757487712,2396310,"Executive Recruiter","Portland, Oregon Metropolitan Area",21,2023-11-03 22:20:00,FALSE,72,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699059201,67401.185,29.9768518518519,"San Francisco","West"
3757487657,3706049,"Registered Nurse - RN - State Psych Hospital","Lubbock, TX",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699055709,60786,29.9768518518519,"Dallas","South"
3757487608,14352,"Administrative Assistant","New York, NY",103,2023-11-03 22:20:00,FALSE,194,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699090899,90000,29.9768518518519,"New York","Northeast"
3757487598,8111,"Channel Account Manager - Google Chrome","Greater Hartford",0,2023-11-03 22:20:00,FALSE,5,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699090899,65000,29.9768518518519,"Richmond","South"
3757487378,7260,"General Manager","Chicago, IL",6,2023-11-03 19:33:20,FALSE,33,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699081863,80000,30.0925925925926,"Chicago","Midwest"
3757487277,18008436,"Senior Manager, Customer Support","Scottsdale, AZ",31,2023-11-03 00:06:40,FALSE,121,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699084603,195500,30.9027777777778,"San Francisco","West"
3757487080,777243,"Head of Collections","Orlando, FL",0,2023-11-03 19:33:20,FALSE,19,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699072550,35500,30.0925925925926,"Atlanta","South"
3757487077,15602,"Associate Clinical Consultant NYC North","New York, United States",0,2023-11-03 19:33:20,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699053618,112500,30.0925925925926,"New York","Northeast"
3757487021,22456,"Compensation Analyst","New York, NY",3,2023-11-03 19:33:20,FALSE,15,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699058312,125000,30.0925925925926,"New York","Northeast"
3757486921,74571418,"Key Account Manager","Los Angeles, CA",30,2023-11-03 22:20:00,FALSE,124,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699052579,125000,29.9768518518519,"San Francisco","West"
3757486911,10538752,"Adult Medicine Nurse Practitioner - Olneyville/Providence","Providence, RI",0,2023-11-03 22:20:00,FALSE,6,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699130105,30000,29.9768518518519,"Boston","Northeast"
3757486869,3538,"Event Manager ","Raleigh, NC",10,2023-11-03 22:20:00,FALSE,38,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699055117,70000,29.9768518518519,"Richmond","South"
3757486859,45975,"Assistant Director, Alumni Engagement and Programs Cal State LA","Los Angeles, CA",0,2023-11-03 22:20:00,FALSE,24,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,TRUE,1699084010,80000,29.9768518518519,"San Francisco","West"
3757486754,3706049,"Registered Nurse - RN - Emergency Room","Los Angeles, CA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699047626,34104,29.9768518518519,"San Francisco","West"
3757486749,3706049,"Registered Nurse - RN - Emergency Room","Los Angeles, CA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699061126,34104,29.9768518518519,"San Francisco","West"
3757486738,6798963,"Residential Supervisor - IDD","Jeannette, PA",0,2023-11-03 22:20:00,FALSE,5,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699063864,20000,29.9768518518519,"Philadelphia","Northeast"
3757486703,3706049,"Registered Nurse - Cath Lab - Hospital","Mission Viejo, CA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699046252,43824,29.9768518518519,"San Francisco","West"
3757486695,3706049,"Registered Nurse - RN - Correctional Facility","Philadelphia, PA",0,2023-11-03 22:20:00,FALSE,3,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,TRUE,1699083417,24468,29.9768518518519,"Philadelphia","Northeast"
3757486682,3706049,"Registered Nurse - ICU - Hospital","Mission Viejo, CA",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699053395,41280,29.9768518518519,"San Francisco","West"
3757486679,2561313,"Sales Manager- B2B SaaS","United States",105,2023-11-03 22:20:00,TRUE,257,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699090221,115000,29.9768518518519,"All","All"
3757486659,971542,"Start Smart Coach (Remote)","United States",2,2023-11-03 22:20:00,TRUE,56,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699061052,85000,29.9768518518519,"All","All"
3757486590,11056,"Automotive Claims Adjuster","Boca Raton, FL",4,2023-11-03 22:20:00,FALSE,12,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,TRUE,1699062904,53000,29.9768518518519,"Atlanta","South"
3757486507,10688698,"Leasing Agent","Guilderland, NY",0,2023-11-03 00:06:40,FALSE,1,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,FALSE,1699055783,44720,30.9027777777778,"New York","Northeast"
3757486502,12957244,"Key Account Manager","Miami, FL",14,2023-11-03 22:20:00,FALSE,38,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699085494,87500,29.9768518518519,"Atlanta","South"
3757486385,22456,"Benefits Manager","New York, NY",5,2023-11-03 19:33:20,FALSE,54,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699132454,120000,30.0925925925926,"New York","Northeast"
3757486301,11056,"People Analytics Analyst","Coppell, TX",2,2023-11-03 19:33:20,FALSE,11,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699045733,87500,30.0925925925926,"Dallas","South"
3757486292,32118,"Assistant Director of Sales - Hotel Del Coronado, Curio Collection by Hilton","Coronado, CA",2,2023-11-03 19:33:20,FALSE,14,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699088356,117500,30.0925925925926,"San Francisco","West"
3757486249,15862365,"75% Remote - Risk & Controls Manager - Multinational Financial Services Company ","Greater Boston",8,2023-11-03 19:33:20,FALSE,27,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 19:33:20,FALSE,1699139828,107500,30.0925925925926,"Boston","Northeast"
3757486217,164123,"General Manager, Harley-Davidson Museum And Milwaukee Experiences","Milwaukee, WI",3,2023-11-03 00:06:40,FALSE,59,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699064611,262500,30.9027777777778,"Chicago","Midwest"
3757486064,10790,"Senior Operations Analyst","Southlake, TX",1,2023-11-03 19:33:20,FALSE,14,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 19:33:20,FALSE,1699051839,94000,30.0925925925926,"Dallas","South"
3757486042,18451765,"Director of Security Services","United States",23,2023-11-03 19:33:20,TRUE,122,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Director",2023-11-03 19:33:20,FALSE,1699051913,162500,30.0925925925926,"All","All"
3757485982,19683,"Associate Director of Annual Giving","Washington, DC",0,2023-11-03 22:20:00,FALSE,19,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,FALSE,1699084529,82500,29.9768518518519,"Philadelphia","Northeast"
3757485935,20088,"Shift Supervisor","Pahrump, NV",0,2023-11-03 22:20:00,FALSE,0,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,TRUE,1699052727,85280,29.9768518518519,"San Francisco","West"
3757485830,971542,"TEC - Training & Education Coach","United States",2,2023-11-03 22:20:00,TRUE,70,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699046326,85000,29.9768518518519,"All","All"
3757485717,7158,"Regulatory Coordinator II","Seattle, WA",2,2023-11-03 22:20:00,FALSE,18,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699061941,80916.5,29.9768518518519,"San Francisco","West"
3757485690,1215629,"Fund Accountant - Growing PE Firm","Stamford, CT",4,2023-11-03 22:20:00,FALSE,9,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,FALSE,1699135847,102850,29.9768518518519,"Boston","Northeast"
3757485681,3706049,"Registered Nursing- RN - LTAC","Kansas City, KS",0,2023-11-03 22:20:00,FALSE,1,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699053618,24600,29.9768518518519,"Kansas City","Midwest"
3757485672,25066650,"Financial Controller","Castle Rock, CO",0,2023-11-03 22:20:00,FALSE,9,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 22:20:00,TRUE,1699062755,87500,29.9768518518519,"Kansas City","Midwest"
3757485667,3706049,"Registered Nurse - Med/Surg -","Modesto, CA",0,2023-11-03 22:20:00,FALSE,2,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699054808,21434.5,29.9768518518519,"San Francisco","West"
3757485638,3706049,"Registered Nurse - RN","Laredo, TX",0,2023-11-03 22:20:00,FALSE,4,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,TRUE,1699056532,24000,29.9768518518519,"Dallas","South"
3757485631,50215,"Vice President, Product Development","New York, NY",2,2023-11-03 22:20:00,FALSE,52,"OffsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Entry level",2023-11-03 22:20:00,FALSE,1699084529,196750,29.9768518518519,"New York","Northeast"
3757485566,11056,"System Administrator","Nashville, TN",2,2023-11-03 22:20:00,TRUE,9,"ComplexOnsiteApply",2023-12-03 21:46:40,2030-01-01 00:00:01,"Associate",2023-11-03 22:20:00,FALSE,1699045659,95000,29.9768518518519,"Atlanta","South"
